Emiliano Gambaretto	45.4723514	9.1964401
Giancarlo Ferrigno	45.4777945	9.2272458
Thomas P. Andriacchi	37.413349	-122.1708056
Martin Bergtholdt	49.4035106	8.681388
Jörg Kappes	49.3987524	8.6724335
Stefan Schmidt	49.4035106	8.681388
Leonid Sigal	41.8195	-71.4091728
Alexandru O. Balan	43.514033	-83.9617862
Chan-Su Lee	33.8095174	-118.3041182
A. Elgammal	40.554887	-74.4642861
Jürgen Gall	49.2401572	6.9969327
Bodo Rosenhahn	54.3232927	10.1227652
Thomas Brox	39.5727386	-95.3027415
Svetha Venkatesh	-38.1444991	144.36
D. J. Fleet	43.65242	-79.3870998
Aaron Hertzmann	40.7644978	-73.6917844
Cemal Köse	41.0026969	39.7167633
Uğur Şevik	40.9896283	39.7628665
Okyay Gençalioğlu	40.9896283	39.7628665
Cevat İkibaş	40.9896283	39.7628665
Temel Kayıkıçıoğlu	40.9896283	39.7628665
N. García-Pedrajas	38.1382192	-5.2057909
Juan Antonio Romero Del Castillo	38.1382192	-5.2057909
Domingo Ortiz-Boyer	37.8881751	-4.7793835
Philip M. Long	37.3229978	-122.0321823
Rocco A. Servedio	42.3796994	-71.1164896
Niels Landwehr	47.9990077	7.8421043
Andrea Passerini	43.7695604	11.2558136
L. Raedt	50.8798438	4.7005176
Paolo Frasconi	43.8087582	11.2693842
P. I. Rockett	53.3812649	-1.4792731
Robert Burduk	51.1078852	17.0385376
Miguel A. Prada	42.6597125	-6.333242
I. Díaz	43.5251666	-5.6379087
A. A. Cuadrado	43.5251666	-5.6379087
Patrice Aknin	50.608071	3.1321847
Hao Shan	40.0065949	116.3358752
Sami Ben Moussa	49.49437	0.107929
Abderrazak Zahour	34.7478469	10.766163
A. Benabdelhafid	49.49437	0.107929
Adel M. Alimi	34.7478469	10.766163
Isaac Martin de Diego	40.3351225	-3.8721822
Enrique Cabello	40.3334839	-3.8731663
Jiwen Lu	1.344233	103.680142
Romain Raveaux	49.443232	1.099971
Jean Marc Ogier	46.160329	-1.151139
Ulisses Braga-Neto	39.3272601	-76.6003432
Edward R Dougherty	40.0583238	-74.4056612
Karsten Steinhaeuser	41.6973401	-86.2377772
Nitesh V. Chawla	28.0672631	-82.412069
Paulito P. Palmes	1.2936452	103.7749621
Tao Gu	45.7399332	7.4674717
Wenwei Xue	22.3404614	114.2607123
Shaxun Chen	38.540593	-121.7576899
Alberto Fernández	40.3232129	-3.8676291
M. J. del Jesus	38.3357572	-2.807864
Marc Pollefeys	50.8759566	4.7004882
Hervé Jégou	48.117266	-1.6777926
Matthijs Douze	43.6021758	1.4553538
Thomas Tran	43.473289	-80.541671
Jonathan Elsas	35.9025108	-79.0196995
S T. Dumais	40.7967667	-74.4815438
Yi Chang	37.36883	-122.0363496
Zhaohui Zheng	37.36883	-122.0363496
Gilad Mishne	52.3561962	4.9470315
Ruiqiang Zhang	37.3541079	-121.9552356
Karolina Buchner	37.36883	-122.0363496
Ciya Liao	37.36883	-122.0363496
Fernando Diaz	42.3951291	-72.5312372
Anish Das Sarma	33.6518297	-117.8389422
Atish Das Sarma	33.7784626	-84.3988806
Sreenivas Gollapudi	41.4555873	-90.7209746
Rina Panigrahy	42.3570439	-71.0928603
Michael Bendersky	42.3951291	-72.5312372
Don Metzler	42.3951291	-72.5312372
W. Bruce Croft	42.3951291	-72.5312372
Van Dang	34.1979017	-118.1752251
Paul Heymann	33.6518297	-117.8389422
Hector Garcia-Molina	40.3492867	-74.6582332
Arnd Christian König	47.6419587	-122.1305878
Robert Wetzker	52.5121328	13.3270033
Carsten Zimmermann	32.7953832	-117.2029321
Steffen Rendle	48.0028354	7.8493126
Lars Schmidt-Thieme	52.154778	9.9579652
Deepak K. Agarwal	40.787878	-74.3882072
Bee-Chung Chen	43.0758939	-89.3998477
Andrew J. Carlson	40.4432289	-79.9441368
Justin Betteridge	40.4432289	-79.9441368
Richard Wang	40.4432289	-79.9441368
Tom M. Mitchell	40.5028168	-74.4490235
Weifu Du	45.744564	126.627753
Songbo Tan	39.910886	116.3357368
Xiaochun Yun	45.7473103	126.6329723
Tao Cheng	39.904211	116.407395
Kevin C. Chang	40.1093094	-88.2283887
Alban Galland	40.7127837	-74.0059413
Serge Abiteboul	33.9533283	-118.2299299
Amélie Marian	40.807722	-73.96411
Pierre Senellart	48.856614	2.3522219
Tao Qin	39.9990443	116.3246671
Hongyuan Zha	33.7784626	-84.3988806
Taesup Moon	37.36883	-122.0363496
Aris Anagnostopoulos	41.9014226	12.5125693
Carlos Castillo	-33.443809	-70.650391
Aristides Gionis	33.6518297	-117.8389422
Jingfang Xu	39.9990443	116.3246671
Gu Xu	18.8844118	82.5661638
Hang Li	39.959912	116.298055
Georges Dupret	-33.443809	-70.650391
Sarah K. Tyler	33.981043	-117.3163115
Jaime B. Teevan	42.3591	-71.0934
Sharad Goel	40.7127837	-74.0059413
Andrei Broder	37.3382082	-121.8863286
Nicolas Gloy	42.3800977	-71.1166286
Xiaolong Li	30.3265639	120.1545551
A.-K. Hassan	39.6538463	-79.962985
Rosie Jones	42.3736158	-71.1097335
Kristina Lisa Klinkner	40.4432289	-79.9441368
Vanja Josifovski	25.714868	-80.277027
F. Bonchi	43.7140978	10.4005198
Alan Mislove	29.7811017	-95.7403296
Bimal Viswanath	49.2401572	6.9969327
Krishna P. Gummadi	47.6698745	-122.3102213
Peter Druschel	32.231955	-110.963835
Jianshu Weng	1.3553794	103.8677444
Qi-Ming He	40.4432289	-79.9441368
R. Schifanella	45.070312	7.6868565
Ben Markines	39.1670467	-86.5269373
Filippo Menczer	32.8435671	-117.2409404
Hila Becker	40.807722	-73.96411
Michael Mathioudakis	43.666663	-79.4023299
Nick Koudas	38.9784157	-76.9282872
Ravi Kumar	17.5460802	78.2823617
Yury Lifshits	34.1372602	-118.128216
Andrew Tomkins	40.4432289	-79.9441368
Zeyuan Allen Zhu	39.9990443	116.3246671
Weizhu Chen	39.9806034	116.3100912
T. P. Minka	40.4432289	-79.9441368
Chenguang Zhu	39.9990443	116.3246671
Zheng Chen	31.8382982	117.2609521
Sandeep Pandey	37.7856371	-122.1777
Haibin Cheng	42.727455	-84.498557
Stefan Schroedl	37.3541079	-121.9552356
Eren Manavoglu	40.8018152	-77.8481049
Hema Raghavan	42.3951291	-72.5312372
Chris Leggetter	37.3541079	-121.9552356
Shu-Ming Shi	18.8844118	82.5661638
Hao Yan	33.4183159	-111.9311939
Hema Swetha Koppula	22.3145443	87.3090683
Krishna P. Leela	13.015088	77.570946
Amit Agarwal	12.9715987	77.5945627
Krishna P. Chitrapura	28.5494489	77.2001368
Sachin Garg	36.0018986	-78.9402817
Amit Sasturkar	40.9256538	-73.1409429
Paolo Ferragina	43.7228386	10.4016888
Marc A. Najork	37.4443182	-122.1647783
B. Barla Cambazoglu	39.9333635	32.8597419
Jon Degenhardt	37.4155921	-122.0255886
Yinglian Xie	13.0146375	77.5811443
Bilyana Taneva	49.2401572	6.9969327
Gerhard Weikum	49.860229	8.6800033
Christian Kohlschütter	52.3758916	9.7320104
Peter Fankhauser	49.8728253	8.6511929
Kai Yu	38.8709613	121.5367259
Yukyee Leung	22.2840507	114.1378391
Miguel C. Teixeira	38.7222524	-9.1393366
Isabel Sá-Correia	38.7222524	-9.1393366
Scott E. Hudson	40.4432289	-79.9441368
Jennifer Mankoff	33.7489954	-84.3879824
Jalal Mahmud	40.8988058	-73.1299016
Surya Rebbapragada	32.8140177	-96.9488945
A Basu	38.9916926	-76.9414781
John H. Semple	32.84	-96.78
Xiaoli Zhang Fern	40.4131203	-86.9406509
Chaitanya Komireddy	44.6686574	-123.2229204
Valentina Grigoreanu	45.4485089	-122.6715573
M. M. Burnett	38.928997	-95.2559745
A. Kulkarni	19.1310498	72.9076669
Arnold Noronha	38.6736751	-90.3149303
Savita Angadi	18.5158057	73.9271644
Vrinda V. Nair	8.5053554	76.9484624
Achuthsankar S. Nair	8.5053554	76.9484624
Slava Kisilevich	47.6779496	9.1732384
Lior S. Rokach	32.1036332	34.8046043
Dan Witzner Hansen	55.6760968	12.5683371
J. Antonio Lozano	43.3049569	-2.0068347
Giorgio Gnecco	44.3972703	8.9714623
M. Sanguineti	44.4056499	8.946256
Dimitris Samaras	40.8988058	-73.1299016
David Gu	40.8988058	-73.1299016
Tamar Avraham	32.7940463	34.989571
Sahand KhakAbi	35.6891975	51.3889736
Chandrika Jayant	31.767879	-106.440736
Patrick Stalph	49.7913044	9.9533548
Crystal Chao	33.7784626	-84.3988806
Andrea L. Thomaz	42.361289	-71.088305
S E Fienberg	40.4432289	-79.9441368
Edoardo Airoldi	40.4432289	-79.9441368
Ümit Güz	37.4529598	-122.1817252
P S Sastry	13.015088	77.570946
B. J. Oommen	8.4944302	76.9473164
Abdul A. Mohammed	42.3168908	-83.0382508
Rashid Minhas	35.1595454	126.8526012
M. Tadjine	36.753768	3.0587561
Belen Martin-Barragan	37.3550756	-5.9472802
Edwin Lughofer	48.3351678	14.3242025
H. Van Brussel	50.8626072	4.6958889
Dong (Haoyuan) Li	44.127204	4.083352
T. M. Khoshgoftaar	30.3135522	-81.6004765
Naeem Seliya	26.3775375	-80.1044703
Dennis J. Drown	26.3775375	-80.1044703
Agapito Ledezma	40.3329902	-3.7652469
Ricardo Aler	40.3319506	-3.7686545
Daniel Borrajo	40.3319506	-3.7686545
Kuzman Ganchev	42.6977082	23.3218675
Jennifer Wortman Vaughan	40.7127837	-74.0059413
Verena Rieser	49.2576655	7.048048
Luca Pulina	44.4017564	8.960564
Mihaela van der Schaar	8.4944302	76.9473164
Kasim S. Candan	38.9784157	-76.9282872
Mario Cataldi	45.0507998	7.6803796
M. L. Sapino	45.01923	7.63375
Lujun Fang	31.2985307	121.5014465
Kristen LeFevre	43.0765915	-89.4052247
Michael Wurst	51.5135872	7.4652981
M. Nanni	43.7228386	10.4016888
C. Renso	37.3156356	-121.9201278
Fosca Giannotti	43.7166613	10.3988602
Dino Pedreschi	43.7166613	10.3988602
Huilin Xiong	30.593099	114.305393
Ya Zhang	31.19884	121.432567
Jiangsheng Yu	39.9946321	116.304625
Praveen C. Kidambi	32.531509	-92.6293223
Andrew Secker	51.294463	1.066229
Matthew N. Davies	51.5173447	-1.2545919
J. Timmis	53.9468445	-1.0540265
Darren R. Flower	51.5173447	-1.2545919
Qi-Wen Dong	45.74239	126.6338336
Shuigeng Zhou	31.2974669	121.524883
Feng Zheng	34.2484555	108.9887397
Zhengye Fu	34.7908634	114.3141101
V. Srinivasa Chakravarthy	13.0101086	80.239023
Yang Song	-30.4730963	149.6612155
Lijun Zhang	34.341575	108.93977
Can Wang	-33.8842869	151.1968208
Lluís Belanche-Muñoz	41.3850639	2.1734035
Carles Arús	41.3850639	2.1734035
F. Tsalakanidou	40.6400629	22.9444191
Sotiris Malassiotis	40.6400629	22.9444191
Oya Aran	41.08071	28.936328
Lale Akarun	41.08071	28.936328
Ray-Shine Run	24.560159	120.8214265
Kevin Octavius Sentosa	25.013591	121.539772
Ognjen Arandjelovic	52.2016671	0.1177882
Alejandro Hector Toselli	38.6989955	-0.469491
V. Romero	39.4813156	-0.3505
M. Pastor	39.4704139	-0.3418927
Enrique Vidal	39.5071617	-0.4169013
E. Lopez-Rubio	36.7651767	-4.2589738
Oscar C. Au	22.3185673	114.1796057
Ruobing Zou	23.1405031	113.3744219
Wei-Yu Yu	23.1405031	113.3744219
Shin-Min Chao	24.973947	121.261238
Hanan Ayad	43.4723337	-80.5461394
M. S. Kamel	43.4570369	-80.5394907
J. Z. C. Lai	43.1225229	-77.6665722
Tsung-Jen Huang	25.150928	121.772811
L. Chen	51.5725756	-1.3159229
Oscar Fontenla-Romero	43.3623436	-8.4115401
Beatriz Pérez-Sánchez	42.6857433	-8.9907938
Amparo Alonso-Betanzos	43.3623436	-8.4115401
Wen-Chung Kao	25.033416	121.542175
Ming-Chai Hsu	25.033416	121.542175
Yueh-Yiing Yang	25.033416	121.542175
R. Venkatehs Babu	13.015088	77.570946
S. Suresh	51.5073509	-0.1277583
Yan Liang	22.305748	114.179826
Y. Yemez	41.1622917	29.0474203
Nikos Paragios	40.3572976	-74.6672226
S. Maldonado Bascón	40.4819791	-3.3635421
Javier Acevedo-Rodríguez	40.5108369	-3.3237824
S. Lafuente-Arroyo	40.4819791	-3.3635421
F. Lopez-Ferreras	40.5127468	-3.346839
Ehud Rivlin	38.9916926	-76.9414781
Jacob Leverich	37.413349	-122.1708056
Christoforos Kozyrakis	37.8805941	-122.2447958
Pierre Geurts	50.6325574	5.5796662
Mingoo Kim	37.566535	126.9779692
Sung Bum Cho	37.566535	126.9779692
Ju Han Kim	37.566535	126.9779692
Jun-ichi Tsujii	35.0116363	135.7680294
Sophia Ananiadou	53.4732076	-2.2994281
Shyam Visweswaran	40.4489024	-79.944741
Gregory F. Cooper	37.413349	-122.1708056
Abhaya Charan Nayak	43.1363323	-77.6165325
I. M. Bomze	48.2747157	16.3359792
Werner Schachinger	48.2002182	16.3631192
Vandana Pursnani Janeja	40.7416983	-74.1741891
Vijayalakshmi Atluri	40.7416983	-74.1741891
Jaideep Vaidya	40.4131203	-86.9406509
Anna Koufakou	28.585792	-81.208892
Michael Georgiopoulos	28.585792	-81.208892
Junjie Wu	37.87059	112.548879
Fabrizio Angiulli	39.3604697	16.2265218
Fabio Fassetti	39.3604697	16.2265218
David F. Nettleton	41.3881254	2.1820656
Albert Orriols-Puig	41.3850639	2.1734035
A. Fornells	41.4090402	2.1327491
W. Hersh	45.4990977	-122.6854607
Ian L. Dryden	53.8066885	-1.5558889
Keiji Yanai	35.7090259	139.7319925
Kobus Barnard	37.8805941	-122.2447958
Novi Quadrianto	-10.890853	142.389278
Alain Biem	40.7127837	-74.0059413
Oliver Verscheure	41.2709274	-73.7776336
L. Seneviratne	51.5169409	-0.0591022
Ebroul Izquierdo	51.5169409	-0.0591022
J. J. Verbeek	52.3481528	4.940628
Thomas Mensink	45.188529	5.724524
Carlos Morimoto	37.2107333	-121.8070118
Ali Mohammad Zareh Bidoki	35.6891975	51.3889736
Pedram Ghodsnia	35.7058075	51.4020909
Farhad Oroumchian	43.0393882	-76.1330922
Xiaofei Xu	30.7598456	103.9705514
Daren Yu	45.7473103	126.6329723
Tian Yang	28.1354464	112.9967776
Qing-Guo Li	28.1787458	112.943125
Nathalie Japkowicz	45.4248599	-75.6828
Paolo Priore	43.5249074	-5.6431662
Jose Parreño	9.9376176	-84.0506071
Raúl Pino	43.3619145	-5.8493887
Javier Puente	43.5249074	-5.6431662
Mark Dredze	42.0522802	-87.6889122
Alex Kulesza	42.422241	-88.6137101
Koby Crammer	31.779193	35.196198
Nicolò Cesa-Bianchi	45.4541337	9.2150459
Gayle Leen	22.9997281	120.2270277
Massih-Reza Amini	48.856614	2.3522219
L. Enrique Sucar	18.9440336	-99.212826
Eduardo Morales	40.3249291	-74.1282427
Yves Grandvalet	49.417816	2.826145
Alain Rakotomamonjy	49.380305	1.108209
John Shawe-Taylor	51.426273	-0.5671235
Felix Bieβmann	52.5170826	13.3236611
Frank Meinecke	52.4370179	13.5470509
Arthur Gretton	48.5216364	9.0576448
Alexander Rauch	46.9479739	7.4474468
Gregor Rainer	46.8064773	7.1619719
Nikos K. Logothetis	48.5392481	9.0615313
Fernando Pereira	38.6736751	-90.3149303
Simon Rogers	55.87151	-4.288761
Vikas Singh	12.9914929	80.2336907
Lopamudra Mukherjee	42.8864468	-78.8783689
Jiming Peng	40.1105875	-88.2072697
Ran Eshel	39.5382716	-85.612648
Jean-François Lalonde	49.2451939	-123.2324372
Mathieu Perriollat	45.188529	5.724524
Niranjan Joshi	51.7641155	-1.2632365
Michael Brady	42.3591	-71.0934
Véronique Prinet	39.910886	116.3357368
Ning Yu	39.959912	116.298055
Minh Ha Quang	43.514033	-83.9617862
Sung Ha Kang	33.7784626	-84.3988806
Ioannis Katakis	44.8946738	-88.3433623
G. Tsoumakas	40.5964806	22.9799892
I. Vlahavas	40.6400629	22.9444191
Satchidananda Dehuri	21.4869337	86.9246005
Sung-Bae Cho	35.0116363	135.7680294
Pedro J. García-Laencina	37.6252805	-0.9964353
Anibal R. Figueiras-Vidal	40.4167754	-3.7037902
Achint Oommen Thomas	42.88	-78.83
Aida de Haro-García	37.8881751	-4.7793835
Omar S. Al-Kadi	50.8657829	-0.0870938
Limei Zhang	36.456981	115.9854376
Yanming Shen	28.0696849	-15.4555543
José Martínez Sotoca	39.8873558	-0.5730713
Filiberto Pla	39.994284	-0.068555
Joaquín Derrac	36.9879139	-3.5663073
Dan Sun	32.060255	118.796877
L. Díaz-Más	38.1382192	-5.2057909
Henry Y. T. Ngan	22.396428	114.109497
Grantham K. H. Pang	43.473289	-80.541671
Palaiahnakote Shivakumara	1.2950362	103.7739318
Trung Quy Phan	1.2950362	103.7739318
Reza Farrahi Moghaddam	45.4949377	-73.5628526
M. Cheriet	45.494911	-73.5638858
Behzad Helli	35.6891975	51.3889736
Mohsen Ebrahimi Moghaddam	35.6891975	51.3889736
Jun Zhang	39.904211	116.407395
Fakhreddine Karray	43.473289	-80.541671
Md. Altab Hossain	34.6937378	135.5021651
Yasushi Makihara	34.6937378	135.5021651
Junqiu Wang	39.9939231	116.3065393
Ireneusz Czarnowski	54.5188898	18.5305409
R. Kashef	43.4642578	-80.5204096
Hamid Soltanian-Zadeh	8.4944302	76.9473164
H. Ying	42.3574116	-83.0697777
Ming Dong	40.4172871	-82.907123
Yi-Ching Liaw	25.1255884	121.548418
Maw-Lin Leou	43.1225229	-77.6665722
Yeonjoo Kim	37.566535	126.9779692
Xuezhong Zhou	30.2929634	120.1689207
Shibo Chen	39.9326387	116.4284137
Baoyan Liu	39.9815671	116.4709767
Runsun Zhang	39.890878	116.352917
Yinghui Wang	40.8097368	-73.9608715
Ping Li	31.2844979	121.4977879
Zhuye Gao	39.9775965	116.4084499
Xiufeng Yan	45.7193339	126.6489052
Liu Xumin	39.9290612	116.3018342
Guan yong	39.9290612	116.3018342
K. Gibert	41.3943819	2.1131154
Robert Atlas	38.9925467	-76.8397973
Jeffrey Rzeszotarski	44.4613826	-93.1562175
Emma Turetsky	44.4613826	-93.1562175
Janara M. Christensen	47.6698745	-122.3102213
Sami Benzaid	44.4613826	-93.1562175
Jamie F. Olson	44.4613826	-93.1562175
Thomas Smith	54.9891973	-1.8036815
Leah Steinberg	44.4613826	-93.1562175
Jon Sulman	44.4613826	-93.1562175
Anna Ritz	44.4613826	-93.1562175
Benjamin Anderson	44.4613826	-93.1562175
Catherine Nelson	44.4613826	-93.1562175
David R. Musicant	43.0765915	-89.4052247
J. Schauer	43.0765915	-89.4052247
Mohiuddin Ahmad	37.590401	127.035859
Christoph Mayer	47.9990077	7.8421043
Matthias Wimmer	48.2488721	11.6532477
C. K. Williams	35.91933	-78.873129
Christoph H. Lampert	49.4400657	7.7491265
Matthew B. Blaschko	42.3951291	-72.5312372
David Ross	47.7510741	-120.7401386
Daniel Tarlow	43.6503577	-79.3869921
Richard S. Zemel	43.666663	-79.4023299
Mark Everingham	51.7641155	-1.2632365
Luc Gool	35.5138298	24.0180367
John M. Winn	33.472575	-88.793443
Andrew Zisserman	55.9462691	-3.1847238
Ashish Kapoor	42.3736158	-71.1097335
Raquel Urtasun	46.5189865	6.5676007
Trevor Darrell	37.4075591	-122.1538111
Jake Porway	34.0729489	-118.4431764
Qiongchen Wang	39.904211	116.407395
Song Chun Zhu	37.413349	-122.1708056
Camille Vidal	39.3272601	-76.6003432
Bruno Jedynak	50.6232523	3.1442651
Sheryl Diane Brahnam	38.6134792	-90.3028928
Krishnan Pillaipakkamnatt	36.1626638	-86.7816016
Perfecto Herrera	41.3881254	2.1820656
M. Vento	40.6824408	14.7680961
Tamara Sumner	40.0011414	-105.2624201
Dirk Thorleuchter	50.66238	6.80731
Dirk Van den Poel	51.042663	3.7275975
Dantong Ouyang	43.817072	125.323544
Adam Prügel-Bennett	50.934189	-1.3956847
Arnon Rungsawang	13.8246196	100.5633587
Zijie Qi	38.540593	-121.7576899
Parham Moradi	35.3218748	46.9861647
Komate Amphawan	48.2020471	-2.9326435
Upavan Gupta	28.0648974	-82.4139106
W. Lam	22.417534	114.20383
Panayiotis Rousopoulos	33.9519347	-83.357567
Xiang Bai	30.572816	104.066801
Xingwei Yang	42.8000049	-73.8914407
Longin Latecki	53.5990653	9.930842
Zhuowen Tu	39.9993865	-83.0227103
Swagata Nandi	49.4192335	8.6711612
Isha Dewan	28.5398721	77.1877613
Y. L. Lio	42.8227371	-96.9242779
Jörn Dannemann	51.539546	9.9312019
Hajo Holzmann	51.5412804	9.9158035
Jin-Jian Hsieh	43.1225229	-77.6665722
Paul H. Lee	22.2840507	114.1378391
Philip L. Yu	22.396428	114.109497
Douglas P. Wiens	53.5255918	-113.5217435
Eden K. H. Wu	22.3374868	114.1720025
Achim Zeileis	48.2292735	16.3603185
Ajay Shah	28.6139391	77.2090212
Ila Patnaik	28.6139391	77.2090212
Peter Goos	51.2224677	4.4101344
Martina Vandebroek	50.8798438	4.7005176
Linzhi Xu	40.8511847	-73.8458068
K. De Brabanter	50.8798438	4.7005176
Jos De Brabanter	51.0543422	3.7174243
J. A. K. Suykens	50.8798438	4.7005176
C. Sharpe	50.5840512	8.6784031
Peter Winker	49.4874592	8.4660395
Koen W. De Bock	51.0543422	3.7174243
Kristof Coussement	51.042871	3.7276257
Ping-Feng Pai	43.1225229	-77.6665722
Yu-Min Wang	22.642089	120.595764
Allan Hanbury	28.3361376	-82.2582873
Henning Müller	46.1938472	6.1517935
Paul Clough	53.381129	-1.470085
A F. Smeaton	53.305257	-6.2168851
Paul Over	39.1434406	-77.2013705
Aiden R. Doherty	53.3853811	-6.2588538
H. Jair Escalante	19.0318871	-98.3129504
Jesus A. Gonzalez	28.4874009	-16.3159061
Aurelio Lopez-Lopez	43.0393882	-76.1330922
Manuel Montes	19.0838427	-98.1669211
L. Enrique Sucar	18.9440336	-99.212826
Luis Villaseñor	19.0838427	-98.1669211
Adrian Ulges	49.4400657	7.7491265
Christian Schulze	50.937531	6.9602786
Markus Koch	49.4400657	7.7491265
O. Drbohlav	55.9106387	-3.3219352
Aleš Leonardis	8.4944302	76.9473164
Jan van Gemert	52.3561962	4.9470315
Arnold W. M. Smeulders	51.9244201	4.4777325
Jan-Mark Geusebroek	52.3485015	4.9410455
Reyhaneh Hesami	1.5324471	110.3573188
Alireza BabHadiashar	-37.826	145.034
Reza HosseinNezhad	-37.826	145.034
José Ruiz-Shulcloper	23.0645332	-82.352008
X. Y. Jiang	46.9479739	7.4474468
J. S. Sánchez	39.9965828	-0.1073935
Sang-Woon Kim	8.4944302	76.9473164
Reynaldo J. Gil-Garcia	20.043248	-75.8176962
Aurora Pons-Porrata	20.043248	-75.8176962
Cesar San Martín	-38.7359018	-72.5903739
Pablo Meza	-38.7359018	-72.5903739
Henry Anaya-Sánchez	20.01693	-75.8301537
Rafael Berlanga-Llavori	40.1451772	-0.1494988
Carlos Ferrer	22.424398	-79.9416549
Diana Torres	22.424398	-79.9416549
María E. Hernández-Díaz	22.424398	-79.9416549
M. I. Torres	43.3267036	-2.990057
Wan-Lun Wang	24.179344	120.644981
Assam Pryseley	50.91083	5.41336
Ana Justel	40.4167754	-3.7037902
Marcela Svarc	20.569744	-100.4048816
Helga Wagner	48.30694	14.28583
Regina Tüchler	48.2081743	16.3738189
Laura M. Sangalli	45.47137	9.2296929
Piercesare Secchi	45.47137	9.2296929
Simone Vantini	45.47137	9.2296929
Valeria Vitelli	45.47137	9.2296929
Cheryl L. Addy	33.9963052	-81.027157
Camila B. Zeller	-22.9099384	-47.0626332
Filidor V. Labra	-22.9099384	-47.0626332
V. H. Lachos	-23.5505199	-46.6333094
Dien D. Phan	45.5543738	-94.1542165
Tung Cheng Hsieh	43.1225229	-77.6665722
Tzone-I Wang	43.1225229	-77.6665722
Shu-Hsien Liao	43.1225229	-77.6665722
Yin-Ju Chen	43.1225229	-77.6665722
Min-yi Deng	43.1225229	-77.6665722
Shih-Ming Bai	43.1225229	-77.6665722
Chun-Wei Lin	24.968847	121.19551
Wen-Hsiang Lu	43.1225229	-77.6665722
Marcin Owczarczuk	52.2296756	21.0122287
D. Kragic	59.3293235	18.0685808
James J. H. Liou	25.0784359	121.2969674
Valentine Anantharaj	33.45622	-88.795708
N. H. Younan	33.4555279	-88.7903868
Jean-François Boulicaut	45.771944	4.8901709
Peng Xu	39.8744516	116.4782598
Shaozhi Wu	34.0650446	-118.4483339
Shadnaz Asgari	34.0729489	-118.4431764
Marvin Bergsneider	34.0729489	-118.4431764
Roger Schvaneveldt	33.4205343	-111.9339825
Dominic Widdows	33.6518297	-117.8389422
M. Soleymani Baghshah	35.7569204	51.3277804
S. Bagheri Shouraki	35.6891975	51.3889736
Axel Wismüller	48.1351253	11.5819806
Michael Biehl	53.2193835	6.5665018
M. Gopal	28.5429676	77.193806
Jih-Pin Yeh	43.1225229	-77.6665722
Weiwei Li	-37.7870012	175.279253
Liquan Shen	31.2776335	121.4453453
Zhongmin Han	31.2776335	121.4453453
Zhaoyang Zhang	31.230416	121.473701
Myung-Cheol Roh	37.590401	127.035859
Ho-Keun Shin	37.590401	127.035859
Jie Li	37.3860517	-122.0838511
L. -Q. Zhang	31.19884	121.432567
Jocelyn Chanussot	45.1932381	5.7626992
Jon Atli Benediktsson	64.1265206	-21.8174393
Su Ruan	49.182863	-0.370679
Guang-Hai Liu	32.0293477	118.8561406
Xiao-Bo Jin	39.910886	116.3357368
Xinwen Hou	39.910886	116.3357368
Jyrko Correa-Morris	23.1135925	-82.3665956
Dustin L. Espinosa-Isidrón	23.1135925	-82.3665956
Luis Rueda	45.3830819	-75.698312
B. John Oommen	45.3830819	-75.698312
Zhihua Zhang	38.5400714	-121.7715459
Guang Dai	30.2919691	120.1638917
H. R. Rabiee	35.7569204	51.3277804
Gracian Trivino	43.3613953	-5.8593267
Alberto Alvarez	43.5322015	-5.6611195
Chandan Singh	30.3397809	76.3868797
Alberto Garcia Ortiz	39.5696005	2.6501603
Gabriel Oliver	39.5696005	2.6501603
Hua Huang	34.2506509	108.9817495
Huiting He	34.2506509	108.9817495
Georg Heigold	50.7753455	6.0838868
Lin Zhang	39.904211	116.407395
Hai Long Zhu	22.3055658	114.1887233
Apurva A. Desai	21.1535183	72.7863827
Guoliang Fan	39.6837226	-75.7496572
Anastasios Panagiotelis	48.1495771	11.5671215
Michael P. Holmes	33.7784626	-84.3988806
Charles Isbell	42.4072107	-71.3824374
A. Asgharzadeh	36.7048972	52.6546785
R. Valiollahi	35.578797	53.3798108
Carey E. Priebe	39.3272601	-76.6003432
Youngser Park	38.8991756	-77.0470916
David J. Marchette	38.3312379	-77.0510857
Allen Gorin	39.7008147	-74.4108805
Arne C. Bathke	37.0588899	-84.6188879
Solomon W. Harrar	44.3186314	-96.7750762
Hans-Peter Piepho	48.7130619	9.2092423
M. C. Cooper	43.604652	1.444209
María Anaya-Romero	37.3890924	-5.9844589
Antonio Jordán-López	37.3890924	-5.9844589
Nicolás Bellinfante-Crocci	37.3890924	-5.9844589
Banchar Arnonkijpanich	22.8101139	108.3401505
F. Schwenker	48.4226264	9.9488069
Marek Grze	53.9468445	-1.0540265
Daniel Kudenko	40.8412834	-73.9001573
Frank Sehnke	48.2488721	11.6532477
Chistian Osendorfer	48.1495771	11.5671215
Thomas Rückstieí	48.2622985	11.6697764
Huseyin Guruler	37.215374	28.363394
Ayhan Istanbullu	37.215374	28.363394
Mehmet Karahasan	37.215374	28.363394
Beomseok Nam	38.9920364	-76.9367935
Henrique Andrade	41.1073183	-73.7959666
Robert J. Baseman	41.2709274	-73.7776336
Sholom M. Weiss	40.5028168	-74.4490235
Basheer Hawwash	38.2169261	-85.7624992
Olfa Nasraoui	35.1456797	-90.0545542
